oidd,time,x,y,lat,long,t
862914,2002-09-14 02:51:00,489419.870454545,4204419.25681818,23.8812050454545,37.9899521136364,109000
863914,2002-09-14 02:51:00,485929.009943182,4220078.49630682,23.8411462698864,38.1310372045454,109000
865914,2002-09-14 02:51:00,489438.240431057,4204441.35329784,23.8814142553882,37.9901507243573,109000
866914,2002-09-14 02:51:00,489451.147058823,4204448.36205882,23.8815613970588,37.9902147367647,109000
867914,2002-09-14 02:51:00,486083.525320513,4205412.11330128,23.8431909583333,37.9988560673077,109000
870914,2002-09-14 02:51:00,489344.1,4205606.5,23.880325,38.000651,109000
872914,2002-09-14 02:51:00,485907.761789093,4220066.36565456,23.8409039381058,38.1309276229125,109000
874914,2002-09-14 02:51:00,484539.5,4207090.4,23.82557,38.013957,109000
876914,2002-09-14 02:51:00,474883.144015748,4213505.88527559,23.7153415606299,38.0715628440945,109000
878914,2002-09-14 02:51:00,485828.487429644,4220105.5956848,23.8399982101313,38.1312799437148,109000
880914,2002-09-14 02:51:00,462332.814867903,4210951.61304103,23.5723938230748,38.0481094699269,109000
882914,2002-09-14 02:51:00,485914.180369515,4220079.71547344,23.8409764364896,38.131048039261,109000
883914,2002-09-14 02:51:00,486994.889612403,4205870.31126615,23.8535629855297,38.0029985741602,109000
884914,2002-09-14 02:51:00,489476.866028708,4204461.20047847,23.8818541100478,37.9903304688995,109000
885914,2002-09-14 02:51:00,489471.234558824,4204579.0189951,23.8817884031863,37.9913925428922,109000
887914,2002-09-14 02:51:00,489417.870784641,4204588.14691152,23.8811800500835,37.991473687813,109000
888914,2002-09-14 02:51:00,485896.288552916,4220114.93131749,23.8407715593952,38.1313654492441,109000
892914,2002-09-14 02:51:00,493766.475438597,4187678.31461988,23.9308471169591,37.8391059298246,109000
893914,2002-09-14 02:51:00,474151.974676259,4207407.48676259,23.707225505036,38.0165799611511,109000
895914,2002-09-14 02:51:00,486048.903400309,4201911.0927357,23.8428645718702,37.9673014095827,109000
896914,2002-09-14 02:51:00,485892.500613497,4220114.95214724,23.8407283006135,38.131365190184,109000
898914,2002-09-14 02:51:00,487180.338357011,4206590.82291538,23.8556628702903,38.0094954725139,109000
900914,2002-09-14 02:51:00,485851.668918919,4220149.70668563,23.8402617859175,38.1316779943101,109000
903914,2002-09-14 02:51:00,479571.436717063,4217619.89330454,23.7686751691865,38.108758512599,109000
