oidd,time,x,y,lat,long,t
862912,2002-09-12 17:31:00,489358.516656828,4204380.33513381,23.88050689512,37.989600677194,105000
863912,2002-09-12 17:31:00,485919.802580275,4220071.74673165,23.8410408790138,38.1309759472477,105000
865912,2002-09-12 17:31:00,489428.2,4204427.2,23.8813,37.990023,105000
866912,2002-09-12 17:31:00,489442.307662274,4204444.70161054,23.8814602747682,37.9901816886286,105000
867912,2002-09-12 17:31:00,489266.285714286,4204309.33428571,23.879458,37.9889591428571,105000
870912,2002-09-12 17:31:00,478216.587283237,4203359.53121387,23.7536522138728,37.9802028265896,105000
872912,2002-09-12 17:31:00,485869.575378406,4220135.31987891,23.8404664328961,38.1315489535822,105000
874912,2002-09-12 17:31:00,486552.022467772,4203606.13499079,23.8485602559853,37.9825853167588,105000
876912,2002-09-12 17:31:00,485883.439439907,4220113.02129522,23.8406252012835,38.1313477508751,105000
878912,2002-09-12 17:31:00,479502.0875,4217617.775,23.76788425,38.1087375,105000
880912,2002-09-12 17:31:00,462368.110402961,4210935.8734375,23.5727970548931,38.0479686909951,105000
882912,2002-09-12 17:31:00,485924.357751092,4220085.91391921,23.8410930371179,38.1311045802402,105000
883912,2002-09-12 17:31:00,486990.203169213,4205851.18811545,23.8535099360498,38.0028259926429,105000
884912,2002-09-12 17:31:00,489424.810497238,4204403.29355433,23.881261480663,37.9898076003683,105000
885912,2002-09-12 17:31:00,489473.641772152,4204483.5,23.881816443038,37.990531,105000
887912,2002-09-12 17:31:00,485264.3,4208400.3,23.8338,38.025775,105000
888912,2002-09-12 17:31:00,485932.529873418,4220120.3601519,23.8411849994937,38.1314151589873,105000
889912,2002-09-12 17:31:00,485816.128921569,4220099.40122549,23.8398573370098,38.1312244656863,105000
892912,2002-09-12 17:31:00,491104.3,4201076.5,23.900429,37.959842,105000
893912,2002-09-12 17:31:00,485908.451875,4220054.041875,23.8409114375,38.13081698125,105000
895912,2002-09-12 17:31:00,486030.209552239,4201870.34059701,23.8426523776119,37.9669329761194,105000
