oidd,time,x,y,lat,long,t
862913,2002-09-13 06:01:00,489381.524330972,4204394.93076545,23.8807687014955,37.9897324658599,106500
863913,2002-09-13 06:01:00,485929.521616972,4220064.43595184,23.8411518308486,38.1309105802752,106500
865913,2002-09-13 06:01:00,489426.995125165,4204431.15862978,23.8812861054018,37.990059458498,106500
866913,2002-09-13 06:01:00,489425.543387018,4204424.93587116,23.8812699380185,37.9900030649097,106500
867913,2002-09-13 06:01:00,489453.627027027,4204459.37837838,23.8815891171171,37.9903135135135,106500
870913,2002-09-13 06:01:00,489445.369135802,4204452.40740741,23.8814955061728,37.9902512592593,106500
872913,2002-09-13 06:01:00,485922.022401615,4220070.53683148,23.841065827447,38.1309654520686,106500
874913,2002-09-13 06:01:00,489404.93592233,4204399.35048544,23.8810352718447,37.9897719029126,106500
876913,2002-09-13 06:01:00,485910.743990665,4220087.37952159,23.8409376283547,38.1311175875146,106500
878913,2002-09-13 06:01:00,479670,4215787.9,23.769851,38.09225,106500
880913,2002-09-13 06:01:00,462368.542146382,4210928.8421875,23.5728022974918,38.0479054714227,106500
882913,2002-09-13 06:01:00,485921.24639738,4220072.40409389,23.841057010917,38.1309825824236,106500
883913,2002-09-13 06:01:00,486983.411997736,4205876.65500849,23.8534326864742,38.0030560435767,106500
884913,2002-09-13 06:01:00,489432.269060773,4204431.60847146,23.8813464254144,37.9900631252302,106500
885913,2002-09-13 06:01:00,489468.425432099,4204575.6473251,23.8817560699588,37.9913619259259,106500
887913,2002-09-13 06:01:00,489436.668263473,4204559.47025948,23.8813944451098,37.9912154650699,106500
888913,2002-09-13 06:01:00,485916.200759494,4220085.95508861,23.840999683038,38.131104526076,106500
889913,2002-09-13 06:01:00,485802.525980392,4220089.29093137,23.8397020061274,38.1311325539216,106500
892913,2002-09-13 06:01:00,493742.813178808,4187669.14602649,23.9305778172185,37.8390232317881,106500
893913,2002-09-13 06:01:00,474132.901798064,4207522.10608575,23.7070031950207,38.0176124591978,106500
895913,2002-09-13 06:01:00,489454.102747253,4204463.47417582,23.8815942362637,37.9903508296703,106500
