oidd,time,x,y,lat,long,t
862914,2002-09-14 07:01:00,489427.53967926,4204424.12202873,23.8812923142464,37.9899960431917,109500
863914,2002-09-14 07:01:00,485926.760890151,4220061.47452652,23.841120938447,38.1308837954545,109500
865914,2002-09-14 07:01:00,489438.214463776,4204440.85342768,23.8814139307972,37.9901462450013,109500
866914,2002-09-14 07:01:00,489424.676470588,4204439.39147059,23.8812599264706,37.9901331191177,109500
867914,2002-09-14 07:01:00,487193.4,4207410.1,23.855797,38.016879,109500
870914,2002-09-14 07:01:00,481962.1,4206201.3,23.79623,38.005897,109500
872914,2002-09-14 07:01:00,485908.018708397,4220068.61369847,23.8409067992526,38.1309478845031,109500
874914,2002-09-14 07:01:00,486544.491068814,4203606.21449488,23.8484753265007,37.9825865270864,109500
876914,2002-09-14 07:01:00,485926.104,4220066.292,23.84111292,38.13092728,109500
878914,2002-09-14 07:01:00,479607.274418605,4217669.20232558,23.7690825697674,38.1092035697674,109500
880914,2002-09-14 07:01:00,462334.515261383,4210949.70185497,23.5724132862563,38.0480923254637,109500
882914,2002-09-14 07:01:00,485910.600692841,4220086.0665127,23.840935443418,38.1311051986143,109500
883914,2002-09-14 07:01:00,486996.67255814,4205879.82031008,23.8535828821705,38.003084103876,109500
884914,2002-09-14 07:01:00,489464.575,4204460.95,23.8817135,37.99032775,109500
885914,2002-09-14 07:01:00,489472.153676471,4204564.09865196,23.8817991262255,37.9912580453431,109500
887914,2002-09-14 07:01:00,489465.671428571,4204460.84285714,23.8817264285714,37.9903268571429,109500
888914,2002-09-14 07:01:00,478471.666666667,4212226.61333333,23.7562926666667,38.0601256666667,109500
892914,2002-09-14 07:01:00,493744.019298246,4187666.44327485,23.9305921461988,37.8389989122807,109500
893914,2002-09-14 07:01:00,485910.8,4220065.24761905,23.8409381428571,38.1309179285714,109500
895914,2002-09-14 07:01:00,478885.8,4204153.3,23.761249,37.987372,109500
896914,2002-09-14 07:01:00,485898.045681925,4220109.35988674,23.8407915379896,38.1313149306277,109500
898914,2002-09-14 07:01:00,487190.468066708,4206583.75064855,23.8557783736875,38.0094318529957,109500
900914,2002-09-14 07:01:00,477882.7,4211038.1,23.749615,38.0494,109500
903914,2002-09-14 07:01:00,479604.024,4217661.978,23.769046,38.10913846,109500
904914,2002-09-14 07:01:00,479559.538470287,4217669.65191925,23.7685386741541,38.1092065817458,109500
905914,2002-09-14 07:01:00,489477.830769231,4204479.63076923,23.8818648461538,37.9904964615385,109500
906914,2002-09-14 07:01:00,487235.806899738,4202183.57073772,23.8563723662406,37.9697740689974,109500
910914,2002-09-14 07:01:00,480871.7,4205852.1,23.783819,38.002727,109500
913914,2002-09-14 07:01:00,485924.906915888,4220072.6464486,23.8410987556075,38.1309845602804,109500
917914,2002-09-14 07:01:00,485926.43021148,4220077.46797583,23.8411163323263,38.1310281208459,109500
918914,2002-09-14 07:01:00,479571.943709468,4217608.3348249,23.7686813553826,38.1086542166018,109500
920914,2002-09-14 07:01:00,489436.616666667,4204439.31666667,23.8813953888889,37.9901331111111,109500
862914,2002-09-14 07:01:30,489427.55501771,4204424.13175915,23.8812924887839,37.9899961310508,109501
863914,2002-09-14 07:01:30,485926.756392045,4220061.44048295,23.8411208877841,38.1308834886364,109501
865914,2002-09-14 07:01:30,489438.214411841,4204440.85242794,23.881413930148,37.9901462360426,109501
866914,2002-09-14 07:01:30,489424.623529412,4204439.37352941,23.8812593235294,37.9901329558824,109501
867914,2002-09-14 07:01:30,487062.8,4207502.6,23.854308,38.017711,109501
870914,2002-09-14 07:01:30,482389.1,4206348.1,23.801091,38.007228,109501
872914,2002-09-14 07:01:30,485908.019222235,4220068.61819456,23.8409068049749,38.1309479250263,109501
874914,2002-09-14 07:01:30,486544.485944363,4203606.22445095,23.8484752679356,37.9825866163982,109501
876914,2002-09-14 07:01:30,485926.136,4220066.428,23.84111328,38.13092852,109501
878914,2002-09-14 07:01:30,479607.120930233,4217669.08294574,23.7690808217054,38.1092024883721,109501
880914,2002-09-14 07:01:30,462334.51866217,4210949.6980326,23.5724133251827,38.0480922911748,109501
882914,2002-09-14 07:01:30,485910.593533487,4220086.07921478,23.8409353614319,38.131105312933,109501
883914,2002-09-14 07:01:30,486996.676124031,4205879.83932817,23.8535829219638,38.0030842749354,109501
884914,2002-09-14 07:01:30,489463.866666667,4204460.4,23.8817054444444,37.9903227777778,109501
885914,2002-09-14 07:01:30,489472.155514706,4204564.06881127,23.8817991476716,37.991257776348,109501
887914,2002-09-14 07:01:30,489465.040816327,4204460.43877551,23.881719244898,37.9903232040816,109501
888914,2002-09-14 07:01:30,478471.403703704,4212225.54518519,23.7562897037037,38.060116037037,109501
892914,2002-09-14 07:01:30,493743.974385965,4187666.41953216,23.9305916362573,37.8389986982456,109501
893914,2002-09-14 07:01:30,485911.3,4220064.98571429,23.8409438571429,38.1309155714286,109501
895914,2002-09-14 07:01:30,478885.76,4204153.3325,23.76124855,37.9873723,109501
896914,2002-09-14 07:01:30,485898.056772062,4220109.34870222,23.8407916644644,38.1313148301085,109501
898914,2002-09-14 07:01:30,487190.488326127,4206583.73650401,23.8557786046943,38.0094317257566,109501
900914,2002-09-14 07:01:30,478099.3,4211000.7,23.752085,38.049068,109501
903914,2002-09-14 07:01:30,479603.496,4217660.912,23.76904,38.10912884,109501
904914,2002-09-14 07:01:30,479559.537631504,4217669.64916122,23.7685386646289,38.1092065568666,109501
905914,2002-09-14 07:01:30,489478.776923077,4204480.47692308,23.8818756153846,37.9905041538462,109501
906914,2002-09-14 07:01:30,487235.815247189,4202183.57997844,23.856372461112,37.9697741524719,109501
910914,2002-09-14 07:01:30,480773.5,4205915.4,23.782699,38.003296,109501
