oidd,time,x,y,lat,long,t
862913,2002-09-13 01:51:00,489373.855106257,4204390.0655549,23.8806814327037,37.9896885363046,106000
863913,2002-09-13 01:51:00,485926.281938073,4220066.87287844,23.8411148469037,38.1309323692661,106000
865913,2002-09-13 01:51:00,489426.171673254,4204432.27852437,23.8812768827404,37.990069339921,106000
866913,2002-09-13 01:51:00,489431.13147877,4204431.52445095,23.8813333836018,37.9900626061493,106000
867913,2002-09-13 01:51:00,486092.308878127,4205242.49612591,23.8432946489104,37.9973274398709,106000
870913,2002-09-13 01:51:00,480162.3,4206043.4,23.775734,38.004436,106000
872913,2002-09-13 01:51:00,485904.540060545,4220092.13118063,23.8408660292634,38.1311599525732,106000
874913,2002-09-13 01:51:00,480156,4206068.8,23.775661,38.004665,106000
876913,2002-09-13 01:51:00,485901.642473746,4220095.92677946,23.8408334859977,38.1311943086348,106000
878913,2002-09-13 01:51:00,485838.349887303,4220103.15507137,23.8401109834711,38.1312584485349,106000
880913,2002-09-13 01:51:00,462368.398231908,4210931.1859375,23.5728005499589,38.0479265446135,106000
882913,2002-09-13 01:51:00,485922.283515284,4220076.907369,23.8410690196507,38.1310232483624,106000
883913,2002-09-13 01:51:00,486985.675721562,4205868.16604414,23.8534584363328,38.0029793599321,106000
884913,2002-09-13 01:51:00,489429.782872928,4204422.17016575,23.8813181104972,37.9899779502762,106000
885913,2002-09-13 01:51:00,489458.301975309,4204585.93539095,23.8816408436214,37.9914545185185,106000
887913,2002-09-13 01:51:00,489421.498602794,4204580.89407851,23.8812214577512,37.9914084125083,106000
888913,2002-09-13 01:51:00,485921.643797468,4220097.42344304,23.8410614551899,38.1312080703797,106000
889913,2002-09-13 01:51:00,485807.060294118,4220092.66102941,23.8397537830882,38.1311631911765,106000
892913,2002-09-13 01:51:00,493768.409205298,4187680.90099338,23.9308685456954,37.839129192053,106000
893913,2002-09-13 01:51:00,474133.697095436,4207519.02863071,23.7070125311203,38.0175847966805,106000
895913,2002-09-13 01:51:00,486053.493134328,4201919.2958209,23.8429165567164,37.9673747671642,106000
896913,2002-09-13 01:51:00,485885.635270339,4220123.09060131,23.8406498196059,38.1314382238504,106000
898913,2002-09-13 01:51:00,487193.086666667,4206596.94631579,23.8558079859649,38.0095507684211,106000
899913,2002-09-13 01:51:00,485897.527704485,4220089.59551451,23.8407864366755,38.1311372124011,106000
900913,2002-09-13 01:51:00,485847.682107232,4220116.39177057,23.8402173871571,38.1313779114713,106000
903913,2002-09-13 01:51:00,479528.657377892,4217616.81506427,23.7681876827764,38.1087301460154,106000
904913,2002-09-13 01:51:00,479556.20334728,4217625.66317992,23.7685014267782,38.1088102301255,106000
905913,2002-09-13 01:51:00,489441.568488372,4204438.20116279,23.8814517976744,37.9901227104651,106000
906913,2002-09-13 01:51:00,487243.909384858,4202189.49014196,23.8564639479495,37.9698278170347,106000
910913,2002-09-13 01:51:00,489424.253721129,4204448.58032506,23.8812548400342,37.9902159178785,106000
913913,2002-09-13 01:51:00,485888.614711033,4220136.7408056,23.8406839859895,38.1315616970228,106000
917913,2002-09-13 01:51:00,485886.213057496,4220125.55201505,23.8406565351961,38.1314606786674,106000
918913,2002-09-13 01:51:00,479555.823325942,4217628.04940133,23.768496843459,38.1088315011086,106000
920913,2002-09-13 01:51:00,487482.411522634,4206852.03909465,23.8590991522634,38.0118533497942,106000
862913,2002-09-13 01:51:30,489373.870444707,4204390.07528532,23.8806816072412,37.9896886241637,106001
863913,2002-09-13 01:51:30,485926.288417431,4220066.86800459,23.8411149208716,38.1309323256881,106001
865913,2002-09-13 01:51:30,489426.173320158,4204432.27628458,23.8812769011858,37.9900693201581,106001
866913,2002-09-13 01:51:30,489431.120302587,4204431.51127379,23.8813332567106,37.9900624870669,106001
867913,2002-09-13 01:51:30,486092.28385795,4205242.38886199,23.8432943656174,37.9973264729621,106001
870913,2002-09-13 01:51:30,480160.325,4206043.075,23.7757115,38.004433,106001
872913,2002-09-13 01:51:30,485904.575025227,4220092.08799193,23.8408664288597,38.1311595635721,106001
874913,2002-09-13 01:51:30,480152.5,4206067.5,23.775621,38.004653,106001
876913,2002-09-13 01:51:30,485901.660676779,4220095.90968495,23.8408336942824,38.1311941551925,106001
878913,2002-09-13 01:51:30,485838.374530428,4220103.14613073,23.8401112644628,38.1312583688956,106001
880913,2002-09-13 01:51:30,462368.398519737,4210931.18125,23.5728005534539,38.0479265024671,106001
882913,2002-09-13 01:51:30,485922.281441048,4220076.89836245,23.8410689956332,38.1310231670306,106001
883913,2002-09-13 01:51:30,486985.671194114,4205868.18302207,23.8534583848331,38.0029795132994,106001
884913,2002-09-13 01:51:30,489429.787845304,4204422.18904236,23.8813181671271,37.9899781206262,106001
885913,2002-09-13 01:51:30,489458.322222222,4204585.91481481,23.8816410740741,37.9914543333333,106001
887913,2002-09-13 01:51:30,489421.528942116,4204580.85123087,23.8812218037259,37.9914080266134,106001
