oidd,time,x,y,lat,long,t
862913,2002-09-13 18:31:00,489404.532005116,4204409.52639709,23.8810305078709,37.9898642545258,108000
863913,2002-09-13 18:31:00,485933.508049242,4220112.53986742,23.8411969327652,38.1313440227273,108000
865913,2002-09-13 18:31:00,489438.292365619,4204442.35303817,23.8814149045702,37.9901596830693,108000
866913,2002-09-13 18:31:00,489447.973235564,4204449.25866178,23.8815253455545,37.9902225866178,108000
867913,2002-09-13 18:31:00,496832.4,4221419.5,23.965549,38.143226,108000
870913,2002-09-13 18:31:00,487991.9,4207444,23.864893,38.017196,108000
872913,2002-09-13 18:31:00,485907.247950485,4220061.86956674,23.8408982158122,38.1308870997314,108000
874913,2002-09-13 18:31:00,486468.057983871,4207172.88008064,23.8475297758064,38.0147274459677,108000
876913,2002-09-13 18:31:00,474889.50952381,4213474.59047619,23.7154155714286,38.0712812380952,108000
878913,2002-09-13 18:31:00,479506.648148148,4217608.10740741,23.7679363333333,38.1086507407407,108000
880913,2002-09-13 18:31:00,462329.414080944,4210955.43541315,23.5723548967116,38.0481437588533,108000
882913,2002-09-13 18:31:00,485913.281314879,4220129.61695502,23.8409655570934,38.1314978131488,108000
883913,2002-09-13 18:31:00,486991.32372093,4205851.29317829,23.8535231922481,38.0028275147287,108000
884913,2002-09-13 18:31:00,489452.395762133,4204443.83889269,23.8815752310321,37.9901732576897,108000
885913,2002-09-13 18:31:00,489458,4204588.5,23.881637,37.991478,108000
887913,2002-09-13 18:31:00,487953.3,4207548.2,23.864452,38.018134,108000
888913,2002-09-13 18:31:00,485897.854427646,4220124.32656587,23.8407893779698,38.1314502224622,108000
892913,2002-09-13 18:31:00,493811.387719298,4187702.05730994,23.9313570584795,37.8393199649123,108000
893913,2002-09-13 18:31:00,474137.658129496,4207494.32129496,23.7070593179856,38.0173619755396,108000
895913,2002-09-13 18:31:00,486037.311437403,4201872.22102009,23.8427331962906,37.9669505595054,108000
896913,2002-09-13 18:31:00,485881.41047664,4220126.13666824,23.8406018258613,38.1314657092968,108000
898913,2002-09-13 18:31:00,487160.078937616,4206604.96744904,23.855431863496,38.0096227115503,108000
900913,2002-09-13 18:31:00,485454,4219238.8,23.835743,38.123462,108000
903913,2002-09-13 18:31:00,479562.797408207,4217639.11576674,23.768576537077,38.1089320187185,108000
904913,2002-09-13 18:31:00,479560.796644868,4217673.78896787,23.7685529618993,38.1092439004834,108000
905913,2002-09-13 18:31:00,489061.84341637,4197928.27615658,23.8772254448399,37.9314450533808,108000
906913,2002-09-13 18:31:00,487233.721663443,4202161.1410058,23.8563489883946,37.9695716247582,108000
910913,2002-09-13 18:31:00,489438.341666667,4204424.26944444,23.88141575,37.9899973333333,108000
913913,2002-09-13 18:31:00,485931.63588785,4220111.75859813,23.8411751574766,38.1313371303738,108000
917913,2002-09-13 18:31:00,485927.940785499,4220105.86676737,23.8411329486405,38.131284163142,108000
918913,2002-09-13 18:31:00,479559.881452659,4217637.22587549,23.7685432230869,38.1089149169909,108000
920913,2002-09-13 18:31:00,487503.213004791,4206841.82553046,23.8593363819302,38.0117615968515,108000
862913,2002-09-13 18:31:30,489404.547343566,4204409.53612751,23.8810306824085,37.9898643423849,108001
863913,2002-09-13 18:31:30,485933.503551136,4220112.50582386,23.8411968821023,38.1313437159091,108001
865913,2002-09-13 18:31:30,489438.292313685,4204442.35203843,23.8814149039211,37.9901596741106,108001
866913,2002-09-13 18:31:30,489447.980568286,4204449.25902841,23.8815254289643,37.9902225902841,108001
867913,2002-09-13 18:31:30,496900.6,4220973.4,23.966329,38.139205,108001
870913,2002-09-13 18:31:30,487987.5,4207448.3,23.864843,38.017234,108001
872913,2002-09-13 18:31:30,485907.248464323,4220061.87406283,23.8408982215345,38.1308871402546,108001
874913,2002-09-13 18:31:30,486472.181612903,4207169.05193548,23.8475768193548,38.0146930032258,108001
876913,2002-09-13 18:31:30,474889.447619048,4213474.75238095,23.7154148571429,38.0712826904762,108001
878913,2002-09-13 18:31:30,479506.794444444,4217608.27222222,23.767938,38.1086522222222,108001
880913,2002-09-13 18:31:30,462329.417481731,4210955.43159078,23.572354935638,38.0481437245644,108001
