oidd,time,x,y,lat,long,t
862913,2002-09-13 10:11:00,489389.193555687,4204399.79597599,23.8808559702873,37.9897763954152,107000
863913,2002-09-13 10:11:00,484229,4215796.1,23.821842,38.092414,107000
865913,2002-09-13 10:11:00,489434.901851852,4204444.37901235,23.8813765123457,37.9901783919753,107000
866913,2002-09-13 10:11:00,489422.295652174,4204431.69565217,23.8812330869565,37.990063826087,107000
867913,2002-09-13 10:11:00,501276.244827586,4222747.00344828,24.0162652068966,38.1551935862069,107000
870913,2002-09-13 10:11:00,489451.328571429,4204451.65714286,23.8815633571429,37.9902442857143,107000
872913,2002-09-13 10:11:00,485906.734111877,4220057.37347892,23.8408924935186,38.1308465765503,107000
874913,2002-09-13 10:11:00,489438.382248521,4204443.30946746,23.8814158934911,37.9901684201183,107000
876913,2002-09-13 10:11:00,485910,4220084.9,23.840929,38.131095,107000
878913,2002-09-13 10:11:00,479779.563600783,4217560.45068493,23.7710514716243,38.1082269823875,107000
880913,2002-09-13 10:11:00,462381.001034929,4210961.23272962,23.5729424734799,38.0481979482536,107000
882913,2002-09-13 10:11:00,481283.146666667,4216439.86,23.7882308666667,38.0981601333333,107000
883913,2002-09-13 10:11:00,497855.461764706,4207283.69117647,23.9772637058824,38.0158265588235,107000
884913,2002-09-13 10:11:00,489423.154945055,4204420.4978022,23.881242967033,37.9899631428571,107000
885913,2002-09-13 10:11:00,489449.088808664,4204454.73646209,23.8815380108303,37.9902723285199,107000
887913,2002-09-13 10:11:00,489330.4,4204323.2,23.880188,37.989085,107000
888913,2002-09-13 10:11:00,485911.9425,4220077.97875,23.84095123125,38.1310325375,107000
889913,2002-09-13 10:11:00,495925.513071895,4206214.72222222,23.9552833071895,38.0061854379085,107000
892913,2002-09-13 10:11:00,489227.5,4204384.7,23.879015,37.989638,107000
893913,2002-09-13 10:11:00,485904.34109589,4220088.20273973,23.8408638082192,38.1311243424658,107000
895913,2002-09-13 10:11:00,484547.4,4208924.8,23.82562,38.03049,107000
896913,2002-09-13 10:11:00,484984.8,4218651.7,23.830402,38.118163,107000
898913,2002-09-13 10:11:00,483729.6,4206943,23.816347,38.012615,107000
899913,2002-09-13 10:11:00,481320.023958333,4216415.71979167,23.7886521354167,38.0979436875,107000
900913,2002-09-13 10:11:00,481259.132729805,4216500.83885794,23.7879551309192,38.0987092938719,107000
903913,2002-09-13 10:11:00,479750.602105263,4217599.36631579,23.7707194526316,38.1085774631579,107000
904913,2002-09-13 10:11:00,479559.538410596,4217615.71192053,23.7685400993377,38.1087205695364,107000
905913,2002-09-13 10:11:00,488460.442857143,4204539.17142857,23.8702772857143,37.9910205714286,107000
906913,2002-09-13 10:11:00,495826.5875,4206182.2875,23.95415675,38.00589275,107000
910913,2002-09-13 10:11:00,489063.542799189,4198020.82738337,23.8772437748479,37.9322796125761,107000
913913,2002-09-13 10:11:00,481255.409782609,4216471.88260869,23.787913826087,38.0984480652174,107000
917913,2002-09-13 10:11:00,485271.1,4219025.8,23.833661,38.121539,107000
918913,2002-09-13 10:11:00,479548.695528455,4217618.78739837,23.7684163211382,38.1087482682927,107000
920913,2002-09-13 10:11:00,489429.162603878,4204433.21412742,23.8813108504155,37.9900772548476,107000
